TwoTheta,Counts,Starch
39.948,885,Unknown
39.927,992,Unknown
39.906,927,Unknown
39.885,988,Unknown
39.864,949,Unknown
39.843,969,Unknown
39.821,975,Unknown
39.8,961,Unknown
39.779,1011,Unknown
39.758,926,Unknown
39.737,970,Unknown
39.716,1015,Unknown
39.695,908,Unknown
39.673,999,Unknown
39.652,973,Unknown
39.631,971,Unknown
39.61,932,Unknown
39.589,924,Unknown
39.568,988,Unknown
39.547,934,Unknown
39.525,1010,Unknown
39.504,947,Unknown
39.483,976,Unknown
39.462,972,Unknown
39.441,999,Unknown
39.42,905,Unknown
39.399,916,Unknown
39.377,1010,Unknown
39.356,957,Unknown
39.335,1019,Unknown
39.314,1007,Unknown
39.293,1005,Unknown
39.272,1015,Unknown
39.251,983,Unknown
39.229,984,Unknown
39.208,1001,Unknown
39.187,1092,Unknown
39.166,1013,Unknown
39.145,972,Unknown
39.124,1018,Unknown
39.103,1073,Unknown
39.081,1039,Unknown
39.06,1043,Unknown
39.039,1033,Unknown
39.018,999,Unknown
38.997,1078,Unknown
38.976,1027,Unknown
38.955,1058,Unknown
38.933,990,Unknown
38.912,1084,Unknown
38.891,1036,Unknown
38.87,999,Unknown
38.849,1011,Unknown
38.828,1036,Unknown
38.807,1030,Unknown
38.785,1046,Unknown
38.764,1007,Unknown
38.743,1080,Unknown
38.722,1103,Unknown
38.701,1038,Unknown
38.68,1065,Unknown
38.659,1087,Unknown
38.637,1037,Unknown
38.616,1070,Unknown
38.595,1070,Unknown
38.574,1048,Unknown
38.553,1009,Unknown
38.532,1044,Unknown
38.511,993,Unknown
38.489,1035,Unknown
38.468,1076,Unknown
38.447,1026,Unknown
38.426,1080,Unknown
38.405,1060,Unknown
38.384,1058,Unknown
38.363,1043,Unknown
38.341,1022,Unknown
38.32,1113,Unknown
38.299,1074,Unknown
38.278,1066,Unknown
38.257,1025,Unknown
38.236,1127,Unknown
38.215,1022,Unknown
38.193,1067,Unknown
38.172,1116,Unknown
38.151,1097,Unknown
38.13,1013,Unknown
38.109,1079,Unknown
38.088,1015,Unknown
38.067,1068,Unknown
38.046,1104,Unknown
38.024,1098,Unknown
38.003,1088,Unknown
37.982,1106,Unknown
37.961,1078,Unknown
37.94,1048,Unknown
37.919,1090,Unknown
37.898,1084,Unknown
37.876,1104,Unknown
37.855,1057,Unknown
37.834,1075,Unknown
37.813,1085,Unknown
37.792,1073,Unknown
37.771,1040,Unknown
37.75,1075,Unknown
37.728,1152,Unknown
37.707,1106,Unknown
37.686,1052,Unknown
37.665,1023,Unknown
37.644,1038,Unknown
37.623,1075,Unknown
37.602,1012,Unknown
37.58,1053,Unknown
37.559,1076,Unknown
37.538,1094,Unknown
37.517,1026,Unknown
37.496,1064,Unknown
37.475,1072,Unknown
37.454,1027,Unknown
37.432,1129,Unknown
37.411,1081,Unknown
37.39,1087,Unknown
37.369,1055,Unknown
37.348,1042,Unknown
37.327,1137,Unknown
37.306,1028,Unknown
37.284,1053,Unknown
37.263,1023,Unknown
37.242,1045,Unknown
37.221,1047,Unknown
37.2,1094,Unknown
37.179,1077,Unknown
37.158,1050,Unknown
37.136,1045,Unknown
37.115,1087,Unknown
37.094,1034,Unknown
37.073,1072,Unknown
37.052,1071,Unknown
37.031,1003,Unknown
37.01,1099,Unknown
36.988,1031,Unknown
36.967,1069,Unknown
36.946,1076,Unknown
36.925,1035,Unknown
36.904,1084,Unknown
36.883,1102,Unknown
36.862,1074,Unknown
36.84,1135,Unknown
36.819,1183,Unknown
36.798,1104,Unknown
36.777,1083,Unknown
36.756,1109,Unknown
36.735,1083,Unknown
36.714,1092,Unknown
36.692,1088,Unknown
36.671,1057,Unknown
36.65,1074,Unknown
36.629,1145,Unknown
36.608,1062,Unknown
36.587,1134,Unknown
36.566,1057,Unknown
36.544,1123,Unknown
36.523,1112,Unknown
36.502,1104,Unknown
36.481,1147,Unknown
36.46,1126,Unknown
36.439,1115,Unknown
36.418,1162,Unknown
36.396,1177,Unknown
36.375,1124,Unknown
36.354,1095,Unknown
36.333,1116,Unknown
36.312,1109,Unknown
36.291,1085,Unknown
36.27,1092,Unknown
36.248,1149,Unknown
36.227,1121,Unknown
36.206,1112,Unknown
36.185,1106,Unknown
36.164,1127,Unknown
36.143,1087,Unknown
36.122,1175,Unknown
36.1,1132,Unknown
36.079,1167,Unknown
36.058,1115,Unknown
36.037,1099,Unknown
36.016,1074,Unknown
35.995,1137,Unknown
35.974,1119,Unknown
35.952,1177,Unknown
35.931,1041,Unknown
35.91,1092,Unknown
35.889,1154,Unknown
35.868,1108,Unknown
35.847,1115,Unknown
35.826,1097,Unknown
35.804,1089,Unknown
35.783,1116,Unknown
35.762,1127,Unknown
35.741,1143,Unknown
35.72,1115,Unknown
35.699,1146,Unknown
35.678,1095,Unknown
35.656,1095,Unknown
35.635,1107,Unknown
35.614,1165,Unknown
35.593,1157,Unknown
35.572,1107,Unknown
35.551,1090,Unknown
35.53,1094,Unknown
35.508,1169,Unknown
35.487,1117,Unknown
35.466,1154,Unknown
35.445,1142,Unknown
35.424,1116,Unknown
35.403,1092,Unknown
35.382,1185,Unknown
35.36,1170,Unknown
35.339,1154,Unknown
35.318,1145,Unknown
35.297,1157,Unknown
35.276,1098,Unknown
35.255,1173,Unknown
35.234,1135,Unknown
35.212,1149,Unknown
35.191,1178,Unknown
35.17,1174,Unknown
35.149,1174,Unknown
35.128,1176,Unknown
35.107,1170,Unknown
35.086,1224,Unknown
35.064,1187,Unknown
35.043,1201,Unknown
35.022,1205,Unknown
35.001,1189,Unknown
34.98,1146,Unknown
34.959,1176,Unknown
34.938,1153,Unknown
34.916,1103,Unknown
34.895,1181,Unknown
34.874,1231,Unknown
34.853,1207,Unknown
34.832,1186,Unknown
34.811,1256,Unknown
34.79,1123,Unknown
34.768,1252,Unknown
34.747,1161,Unknown
34.726,1170,Unknown
34.705,1186,Unknown
34.684,1221,Unknown
34.663,1239,Unknown
34.642,1277,Unknown
34.62,1228,Unknown
34.599,1207,Unknown
34.578,1190,Unknown
34.557,1245,Unknown
34.536,1253,Unknown
34.515,1270,Unknown
34.494,1209,Unknown
34.472,1252,Unknown
34.451,1235,Unknown
34.43,1244,Unknown
34.409,1250,Unknown
34.388,1178,Unknown
34.367,1274,Unknown
34.346,1233,Unknown
34.324,1250,Unknown
34.303,1198,Unknown
34.282,1289,Unknown
34.261,1330,Unknown
34.24,1262,Unknown
34.219,1225,Unknown
34.198,1224,Unknown
34.176,1291,Unknown
34.155,1267,Unknown
34.134,1310,Unknown
34.113,1323,Unknown
34.092,1244,Unknown
34.071,1272,Unknown
34.05,1297,Unknown
34.028,1315,Unknown
34.007,1327,Unknown
33.986,1212,Unknown
33.965,1296,Unknown
33.944,1320,Unknown
33.923,1239,Unknown
33.902,1258,Unknown
33.88,1250,Unknown
33.859,1260,Unknown
33.838,1242,Unknown
33.817,1229,Unknown
33.796,1286,Unknown
33.775,1299,Unknown
33.754,1320,Unknown
33.732,1275,Unknown
33.711,1325,Unknown
33.69,1271,Unknown
33.669,1288,Unknown
33.648,1296,Unknown
33.627,1303,Unknown
33.606,1350,Unknown
33.584,1383,Unknown
33.563,1323,Unknown
33.542,1258,Unknown
33.521,1337,Unknown
33.5,1284,Unknown
33.479,1378,Unknown
33.458,1313,Unknown
33.436,1353,Unknown
33.415,1280,Unknown
33.394,1345,Unknown
33.373,1238,Unknown
33.352,1289,Unknown
33.331,1279,Unknown
33.31,1293,Unknown
33.288,1358,Unknown
33.267,1293,Unknown
33.246,1294,Unknown
33.225,1360,Unknown
33.204,1304,Unknown
33.183,1383,Unknown
33.162,1345,Unknown
33.14,1318,Unknown
33.119,1323,Unknown
33.098,1309,Unknown
33.077,1252,Unknown
33.056,1311,Unknown
33.035,1288,Unknown
33.014,1356,Unknown
32.992,1273,Unknown
32.971,1299,Unknown
32.95,1347,Unknown
32.929,1258,Unknown
32.908,1297,Unknown
32.887,1279,Unknown
32.866,1276,Unknown
32.844,1356,Unknown
32.823,1263,Unknown
32.802,1283,Unknown
32.781,1312,Unknown
32.76,1253,Unknown
32.739,1282,Unknown
32.718,1334,Unknown
32.696,1256,Unknown
32.675,1326,Unknown
32.654,1257,Unknown
32.633,1316,Unknown
32.612,1332,Unknown
32.591,1306,Unknown
32.57,1361,Unknown
32.548,1333,Unknown
32.527,1302,Unknown
32.506,1283,Unknown
32.485,1254,Unknown
32.464,1218,Unknown
32.443,1310,Unknown
32.422,1301,Unknown
32.4,1377,Unknown
32.379,1263,Unknown
32.358,1274,Unknown
32.337,1301,Unknown
32.316,1305,Unknown
32.295,1295,Unknown
32.274,1339,Unknown
32.252,1239,Unknown
32.231,1339,Unknown
32.21,1248,Unknown
32.189,1274,Unknown
32.168,1279,Unknown
32.147,1335,Unknown
32.126,1342,Unknown
32.105,1342,Unknown
32.083,1264,Unknown
32.062,1301,Unknown
32.041,1280,Unknown
32.02,1214,Unknown
31.999,1228,Unknown
31.978,1293,Unknown
31.957,1310,Unknown
31.935,1295,Unknown
31.914,1261,Unknown
31.893,1276,Unknown
31.872,1320,Unknown
31.851,1326,Unknown
31.83,1259,Unknown
31.809,1236,Unknown
31.787,1265,Unknown
31.766,1235,Unknown
31.745,1241,Unknown
31.724,1339,Unknown
31.703,1193,Unknown
31.682,1405,Unknown
31.661,1247,Unknown
31.639,1340,Unknown
31.618,1345,Unknown
31.597,1313,Unknown
31.576,1303,Unknown
31.555,1397,Unknown
31.534,1320,Unknown
31.513,1316,Unknown
31.491,1226,Unknown
31.47,1277,Unknown
31.449,1342,Unknown
31.428,1366,Unknown
31.407,1281,Unknown
31.386,1351,Unknown
31.365,1343,Unknown
31.343,1315,Unknown
31.322,1293,Unknown
31.301,1346,Unknown
31.28,1362,Unknown
31.259,1294,Unknown
31.238,1377,Unknown
31.217,1327,Unknown
31.195,1299,Unknown
31.174,1407,Unknown
31.153,1370,Unknown
31.132,1385,Unknown
31.111,1336,Unknown
31.09,1330,Unknown
31.069,1333,Unknown
31.047,1336,Unknown
31.026,1372,Unknown
31.005,1343,Unknown
30.984,1350,Unknown
30.963,1373,Unknown
30.942,1376,Unknown
30.921,1356,Unknown
30.899,1424,Unknown
30.878,1362,Unknown
30.857,1403,Unknown
30.836,1276,Unknown
30.815,1357,Unknown
30.794,1375,Unknown
30.773,1358,Unknown
30.751,1400,Unknown
30.73,1343,Unknown
30.709,1338,Unknown
30.688,1369,Unknown
30.667,1334,Unknown
30.646,1326,Unknown
30.625,1361,Unknown
30.603,1369,Unknown
30.582,1481,Unknown
30.561,1419,Unknown
30.54,1387,Unknown
30.519,1369,Unknown
30.498,1411,Unknown
30.477,1361,Unknown
30.455,1366,Unknown
30.434,1397,Unknown
30.413,1365,Unknown
30.392,1280,Unknown
30.371,1457,Unknown
30.35,1358,Unknown
30.329,1388,Unknown
30.307,1331,Unknown
30.286,1390,Unknown
30.265,1368,Unknown
30.244,1449,Unknown
30.223,1410,Unknown
30.202,1342,Unknown
30.181,1412,Unknown
30.159,1349,Unknown
30.138,1378,Unknown
30.117,1385,Unknown
30.096,1305,Unknown
30.075,1345,Unknown
30.054,1316,Unknown
30.033,1311,Unknown
30.011,1305,Unknown
29.99,1343,Unknown
29.969,1351,Unknown
29.948,1304,Unknown
29.927,1381,Unknown
29.906,1278,Unknown
29.885,1331,Unknown
29.863,1322,Unknown
29.842,1349,Unknown
29.821,1259,Unknown
29.8,1323,Unknown
29.779,1321,Unknown
29.758,1253,Unknown
29.737,1325,Unknown
29.715,1316,Unknown
29.694,1322,Unknown
29.673,1295,Unknown
29.652,1324,Unknown
29.631,1308,Unknown
29.61,1304,Unknown
29.589,1314,Unknown
29.567,1263,Unknown
29.546,1292,Unknown
29.525,1280,Unknown
29.504,1295,Unknown
29.483,1251,Unknown
29.462,1294,Unknown
29.441,1258,Unknown
29.419,1292,Unknown
29.398,1343,Unknown
29.377,1259,Unknown
29.356,1252,Unknown
29.335,1338,Unknown
29.314,1308,Unknown
29.293,1303,Unknown
29.271,1353,Unknown
29.25,1278,Unknown
29.229,1331,Unknown
29.208,1337,Unknown
29.187,1232,Unknown
29.166,1273,Unknown
29.145,1258,Unknown
29.123,1274,Unknown
29.102,1283,Unknown
29.081,1269,Unknown
29.06,1282,Unknown
29.039,1315,Unknown
29.018,1437,Unknown
28.997,1297,Unknown
28.975,1241,Unknown
28.954,1295,Unknown
28.933,1335,Unknown
28.912,1309,Unknown
28.891,1305,Unknown
28.87,1363,Unknown
28.849,1255,Unknown
28.827,1350,Unknown
28.806,1317,Unknown
28.785,1322,Unknown
28.764,1289,Unknown
28.743,1315,Unknown
28.722,1324,Unknown
28.701,1345,Unknown
28.679,1283,Unknown
28.658,1274,Unknown
28.637,1268,Unknown
28.616,1240,Unknown
28.595,1313,Unknown
28.574,1292,Unknown
28.553,1315,Unknown
28.531,1267,Unknown
28.51,1290,Unknown
28.489,1262,Unknown
28.468,1295,Unknown
28.447,1323,Unknown
28.426,1286,Unknown
28.405,1306,Unknown
28.383,1282,Unknown
28.362,1267,Unknown
28.341,1331,Unknown
28.32,1366,Unknown
28.299,1337,Unknown
28.278,1231,Unknown
28.257,1262,Unknown
28.235,1288,Unknown
28.214,1305,Unknown
28.193,1294,Unknown
28.172,1315,Unknown
28.151,1315,Unknown
28.13,1285,Unknown
28.109,1288,Unknown
28.087,1269,Unknown
28.066,1242,Unknown
28.045,1321,Unknown
28.024,1304,Unknown
28.003,1313,Unknown
27.982,1280,Unknown
27.961,1312,Unknown
27.939,1328,Unknown
27.918,1260,Unknown
27.897,1340,Unknown
27.876,1300,Unknown
27.855,1265,Unknown
27.834,1275,Unknown
27.813,1267,Unknown
27.791,1313,Unknown
27.77,1354,Unknown
27.749,1325,Unknown
27.728,1338,Unknown
27.707,1314,Unknown
27.686,1339,Unknown
27.665,1335,Unknown
27.643,1300,Unknown
27.622,1350,Unknown
27.601,1356,Unknown
27.58,1390,Unknown
27.559,1286,Unknown
27.538,1392,Unknown
27.517,1302,Unknown
27.495,1353,Unknown
27.474,1366,Unknown
27.453,1300,Unknown
27.432,1322,Unknown
27.411,1284,Unknown
27.39,1377,Unknown
27.369,1393,Unknown
27.347,1371,Unknown
27.326,1328,Unknown
27.305,1390,Unknown
27.284,1333,Unknown
27.263,1408,Unknown
27.242,1370,Unknown
27.221,1451,Unknown
27.199,1369,Unknown
27.178,1372,Unknown
27.157,1362,Unknown
27.136,1397,Unknown
27.115,1366,Unknown
27.094,1330,Unknown
27.073,1411,Unknown
27.051,1425,Unknown
27.03,1401,Unknown
27.009,1415,Unknown
26.988,1420,Unknown
26.967,1460,Unknown
26.946,1470,Unknown
26.925,1487,Unknown
26.903,1493,Unknown
26.882,1433,Unknown
26.861,1522,Unknown
26.84,1514,Unknown
26.819,1450,Unknown
26.798,1459,Unknown
26.777,1607,Unknown
26.755,1531,Unknown
26.734,1588,Unknown
26.713,1495,Unknown
26.692,1508,Unknown
26.671,1554,Unknown
26.65,1496,Unknown
26.629,1428,Unknown
26.607,1538,Unknown
26.586,1494,Unknown
26.565,1554,Unknown
26.544,1594,Unknown
26.523,1586,Unknown
26.502,1523,Unknown
26.481,1602,Unknown
26.459,1471,Unknown
26.438,1473,Unknown
26.417,1521,Unknown
26.396,1434,Unknown
26.375,1525,Unknown
26.354,1509,Unknown
26.333,1549,Unknown
26.311,1498,Unknown
26.29,1543,Unknown
26.269,1529,Unknown
26.248,1526,Unknown
26.227,1556,Unknown
26.206,1532,Unknown
26.185,1491,Unknown
26.163,1530,Unknown
26.142,1486,Unknown
26.121,1577,Unknown
26.1,1561,Unknown
26.079,1567,Unknown
26.058,1487,Unknown
26.037,1479,Unknown
26.016,1547,Unknown
25.994,1521,Unknown
25.973,1571,Unknown
25.952,1539,Unknown
25.931,1502,Unknown
25.91,1567,Unknown
25.889,1433,Unknown
25.868,1572,Unknown
25.846,1477,Unknown
25.825,1543,Unknown
25.804,1515,Unknown
25.783,1503,Unknown
25.762,1519,Unknown
25.741,1519,Unknown
25.72,1467,Unknown
25.698,1451,Unknown
25.677,1508,Unknown
25.656,1526,Unknown
25.635,1567,Unknown
25.614,1475,Unknown
25.593,1513,Unknown
25.572,1521,Unknown
25.55,1526,Unknown
25.529,1583,Unknown
25.508,1550,Unknown
25.487,1555,Unknown
25.466,1607,Unknown
25.445,1539,Unknown
25.424,1554,Unknown
25.402,1617,Unknown
25.381,1560,Unknown
25.36,1525,Unknown
25.339,1501,Unknown
25.318,1534,Unknown
25.297,1624,Unknown
25.276,1610,Unknown
25.254,1508,Unknown
25.233,1536,Unknown
25.212,1618,Unknown
25.191,1589,Unknown
25.17,1590,Unknown
25.149,1635,Unknown
25.128,1607,Unknown
25.106,1672,Unknown
25.085,1627,Unknown
25.064,1664,Unknown
25.043,1674,Unknown
25.022,1597,Unknown
25.001,1599,Unknown
24.98,1732,Unknown
24.958,1667,Unknown
24.937,1636,Unknown
24.916,1649,Unknown
24.895,1671,Unknown
24.874,1686,Unknown
24.853,1704,Unknown
24.832,1614,Unknown
24.81,1675,Unknown
24.789,1722,Unknown
24.768,1772,Unknown
24.747,1751,Unknown
24.726,1718,Unknown
24.705,1727,Unknown
24.684,1787,Unknown
24.662,1763,Unknown
24.641,1734,Unknown
24.62,1802,Unknown
24.599,1843,Unknown
24.578,1786,Unknown
24.557,1848,Unknown
24.536,1788,Unknown
24.514,1845,Unknown
24.493,1896,Unknown
24.472,1830,Unknown
24.451,1980,Unknown
24.43,1944,Unknown
24.409,1843,Unknown
24.388,1897,Unknown
24.366,1940,Unknown
24.345,1906,Unknown
24.324,1960,Unknown
24.303,1919,Unknown
24.282,1909,Unknown
24.261,1946,Unknown
24.24,1986,Unknown
24.218,2025,Unknown
24.197,1987,Unknown
24.176,1970,Unknown
24.155,2081,Unknown
24.134,2018,Unknown
24.113,2060,Unknown
24.092,2065,Unknown
24.07,2110,Unknown
24.049,2039,Unknown
24.028,2098,Unknown
24.007,2201,Unknown
23.986,2145,Unknown
23.965,2020,Unknown
23.944,2155,Unknown
23.922,2139,Unknown
23.901,2139,Unknown
23.88,2120,Unknown
23.859,2215,Unknown
23.838,2111,Unknown
23.817,2136,Unknown
23.796,2231,Unknown
23.774,2111,Unknown
23.753,2222,Unknown
23.732,2278,Unknown
23.711,2248,Unknown
23.69,2232,Unknown
23.669,2356,Unknown
23.648,2231,Unknown
23.626,2388,Unknown
23.605,2250,Unknown
23.584,2235,Unknown
23.563,2422,Unknown
23.542,2369,Unknown
23.521,2301,Unknown
23.5,2327,Unknown
23.478,2371,Unknown
23.457,2370,Unknown
23.436,2327,Unknown
23.415,2472,Unknown
23.394,2384,Unknown
23.373,2489,Unknown
23.352,2360,Unknown
23.33,2426,Unknown
23.309,2570,Unknown
23.288,2476,Unknown
23.267,2449,Unknown
23.246,2511,Unknown
23.225,2547,Unknown
23.204,2513,Unknown
23.182,2460,Unknown
23.161,2537,Unknown
23.14,2535,Unknown
23.119,2563,Unknown
23.098,2649,Unknown
23.077,2635,Unknown
23.056,2541,Unknown
23.034,2543,Unknown
23.013,2552,Unknown
22.992,2551,Unknown
22.971,2644,Unknown
22.95,2566,Unknown
22.929,2520,Unknown
22.908,2551,Unknown
22.886,2528,Unknown
22.865,2596,Unknown
22.844,2386,Unknown
22.823,2519,Unknown
22.802,2450,Unknown
22.781,2448,Unknown
22.76,2512,Unknown
22.738,2384,Unknown
22.717,2435,Unknown
22.696,2387,Unknown
22.675,2328,Unknown
22.654,2428,Unknown
22.633,2356,Unknown
22.612,2253,Unknown
22.59,2358,Unknown
22.569,2315,Unknown
22.548,2381,Unknown
22.527,2289,Unknown
22.506,2337,Unknown
22.485,2228,Unknown
22.464,2191,Unknown
22.442,2242,Unknown
22.421,2142,Unknown
22.4,2280,Unknown
22.379,2146,Unknown
22.358,2141,Unknown
22.337,2041,Unknown
22.316,2064,Unknown
22.294,2144,Unknown
22.273,2156,Unknown
22.252,2056,Unknown
22.231,2128,Unknown
22.21,2037,Unknown
22.189,2066,Unknown
22.168,2052,Unknown
22.146,2012,Unknown
22.125,1978,Unknown
22.104,2001,Unknown
22.083,1987,Unknown
22.062,2017,Unknown
22.041,1961,Unknown
22.02,2031,Unknown
21.998,2055,Unknown
21.977,1959,Unknown
21.956,1961,Unknown
21.935,1968,Unknown
21.914,1924,Unknown
21.893,1927,Unknown
21.872,1906,Unknown
21.85,1859,Unknown
21.829,1926,Unknown
21.808,1959,Unknown
21.787,1897,Unknown
21.766,1886,Unknown
21.745,1915,Unknown
21.724,1906,Unknown
21.702,1901,Unknown
21.681,1973,Unknown
21.66,1882,Unknown
21.639,1892,Unknown
21.618,1930,Unknown
21.597,1847,Unknown
21.576,1965,Unknown
21.554,1825,Unknown
21.533,1966,Unknown
21.512,1895,Unknown
21.491,1956,Unknown
21.47,1925,Unknown
21.449,1944,Unknown
21.428,1929,Unknown
21.406,1973,Unknown
21.385,1862,Unknown
21.364,1956,Unknown
21.343,1877,Unknown
21.322,1891,Unknown
21.301,1864,Unknown
21.28,1857,Unknown
21.258,1862,Unknown
21.237,1864,Unknown
21.216,1904,Unknown
21.195,1945,Unknown
21.174,1915,Unknown
21.153,1850,Unknown
21.132,1893,Unknown
21.11,1872,Unknown
21.089,1879,Unknown
21.068,1926,Unknown
21.047,1941,Unknown
21.026,1876,Unknown
21.005,1913,Unknown
20.984,1938,Unknown
20.962,1947,Unknown
20.941,1883,Unknown
20.92,1930,Unknown
20.899,1988,Unknown
20.878,1982,Unknown
20.857,1975,Unknown
20.836,1960,Unknown
20.814,1961,Unknown
20.793,1931,Unknown
20.772,1889,Unknown
20.751,2011,Unknown
20.73,2028,Unknown
20.709,1981,Unknown
20.688,2047,Unknown
20.666,1907,Unknown
20.645,1987,Unknown
20.624,2078,Unknown
20.603,2001,Unknown
20.582,2040,Unknown
20.561,2078,Unknown
20.54,2059,Unknown
20.518,2069,Unknown
20.497,1980,Unknown
20.476,1986,Unknown
20.455,2083,Unknown
20.434,2117,Unknown
20.413,2129,Unknown
20.392,2166,Unknown
20.37,2204,Unknown
20.349,2127,Unknown
20.328,2166,Unknown
20.307,2170,Unknown
20.286,2133,Unknown
20.265,2205,Unknown
20.244,2137,Unknown
20.222,2238,Unknown
20.201,2186,Unknown
20.18,2163,Unknown
20.159,2215,Unknown
20.138,2172,Unknown
20.117,2092,Unknown
20.096,2175,Unknown
20.074,2261,Unknown
20.053,2196,Unknown
20.032,2172,Unknown
20.011,2306,Unknown
19.99,2160,Unknown
19.969,2294,Unknown
19.948,2241,Unknown
19.927,2264,Unknown
19.905,2258,Unknown
19.884,2233,Unknown
19.863,2349,Unknown
19.842,2196,Unknown
19.821,2223,Unknown
19.8,2287,Unknown
19.779,2266,Unknown
19.757,2228,Unknown
19.736,2263,Unknown
19.715,2256,Unknown
19.694,2193,Unknown
19.673,2181,Unknown
19.652,2183,Unknown
