Created as New Dataset,Sample 303 By iruser Date Friday, March 13 2026
cm-1,%T
2964.00,100.46
2963.00,100.47
2962.00,100.47
2961.00,100.48
2960.00,100.48
2959.00,100.48
2958.00,100.48
2957.00,100.47
2956.00,100.47
2955.00,100.48
2954.00,100.49
2953.00,100.49
2952.00,100.49
2951.00,100.49
2950.00,100.50
2949.00,100.50
2948.00,100.50
2947.00,100.50
2946.00,100.51
2945.00,100.52
2944.00,100.52
2943.00,100.52
2942.00,100.52
2941.00,100.51
2940.00,100.51
2939.00,100.52
2938.00,100.52
2937.00,100.53
2936.00,100.54
2935.00,100.54
2934.00,100.55
2933.00,100.55
2932.00,100.54
2931.00,100.54
2930.00,100.54
2929.00,100.54
2928.00,100.55
2927.00,100.56
2926.00,100.56
2925.00,100.56
2924.00,100.56
2923.00,100.55
2922.00,100.55
2921.00,100.55
2920.00,100.54
2919.00,100.54
2918.00,100.53
2917.00,100.52
2916.00,100.52
2915.00,100.52
2914.00,100.52
2913.00,100.52
2912.00,100.51
2911.00,100.51
2910.00,100.51
2909.00,100.50
2908.00,100.50
2907.00,100.50
2906.00,100.50
2905.00,100.50
2904.00,100.50
2903.00,100.49
2902.00,100.49
2901.00,100.49
2900.00,100.49
2899.00,100.49
2898.00,100.49
2897.00,100.49
2896.00,100.50
2895.00,100.50
2894.00,100.50
2893.00,100.50
2892.00,100.50
2891.00,100.50
2890.00,100.50
2889.00,100.50
2888.00,100.50
2887.00,100.50
2886.00,100.50
2885.00,100.49
2884.00,100.49
2883.00,100.49
2882.00,100.50
2881.00,100.50
2880.00,100.51
2879.00,100.51
2878.00,100.52
2877.00,100.52
2876.00,100.52
2875.00,100.52
2874.00,100.52
2873.00,100.53
2872.00,100.53
2871.00,100.53
2870.00,100.54
2869.00,100.54
2868.00,100.55
2867.00,100.55
2866.00,100.55
2865.00,100.55
2864.00,100.55
2863.00,100.55
2862.00,100.55
2861.00,100.56
2860.00,100.56
2859.00,100.57
2858.00,100.57
2857.00,100.57
2856.00,100.58
2855.00,100.58
2854.00,100.58
2853.00,100.58
2852.00,100.58
2851.00,100.58
2850.00,100.58
2849.00,100.58
2848.00,100.58
2847.00,100.58
2846.00,100.57
2845.00,100.57
2844.00,100.56
2843.00,100.56
2842.00,100.55
2841.00,100.55
2840.00,100.55
2839.00,100.56
2838.00,100.56
2837.00,100.56
2836.00,100.56
2835.00,100.56
2834.00,100.57
2833.00,100.57
2832.00,100.57
2831.00,100.58
2830.00,100.57
2829.00,100.57
2828.00,100.57
2827.00,100.57
2826.00,100.57
2825.00,100.56
2824.00,100.56
2823.00,100.56
2822.00,100.56
2821.00,100.56
2820.00,100.56
2819.00,100.56
2818.00,100.56
2817.00,100.56
2816.00,100.57
2815.00,100.57
2814.00,100.57
2813.00,100.57
2812.00,100.57
2811.00,100.57
2810.00,100.57
2809.00,100.57
2808.00,100.57
2807.00,100.56
2806.00,100.57
2805.00,100.57
2804.00,100.57
2803.00,100.57
2802.00,100.57
2801.00,100.57
2800.00,100.57
2799.00,100.57
2798.00,100.56
2797.00,100.56
2796.00,100.56
2795.00,100.57
2794.00,100.57
2793.00,100.57
2792.00,100.57
2791.00,100.57
2790.00,100.57
2789.00,100.57
2788.00,100.57
2787.00,100.57
2786.00,100.57
2785.00,100.57
2784.00,100.57
2783.00,100.57
2782.00,100.57
2781.00,100.57
2780.00,100.57
2779.00,100.57
2778.00,100.56
2777.00,100.56
2776.00,100.56
2775.00,100.57
2774.00,100.57
2773.00,100.58
2772.00,100.58
2771.00,100.58
2770.00,100.58
2769.00,100.57
2768.00,100.57
2767.00,100.57
2766.00,100.57
2765.00,100.57
2764.00,100.57
2763.00,100.58
2762.00,100.58
2761.00,100.57
2760.00,100.57
2759.00,100.56
2758.00,100.56
2757.00,100.56
2756.00,100.56
2755.00,100.56
2754.00,100.56
2753.00,100.57
2752.00,100.57
2751.00,100.57
2750.00,100.58
2749.00,100.58
2748.00,100.58
2747.00,100.57
2746.00,100.57
2745.00,100.57
2744.00,100.57
2743.00,100.57
2742.00,100.57
2741.00,100.58
2740.00,100.58
2739.00,100.58
2738.00,100.58
2737.00,100.58
2736.00,100.58
2735.00,100.57
2734.00,100.57
2733.00,100.57
2732.00,100.57
2731.00,100.57
2730.00,100.56
2729.00,100.56
2728.00,100.56
2727.00,100.57
2726.00,100.57
2725.00,100.57
2724.00,100.57
2723.00,100.57
2722.00,100.57
2721.00,100.56
2720.00,100.57
2719.00,100.57
2718.00,100.57
2717.00,100.57
2716.00,100.57
2715.00,100.57
2714.00,100.58
2713.00,100.58
2712.00,100.58
2711.00,100.58
2710.00,100.57
2709.00,100.57
2708.00,100.57
2707.00,100.57
2706.00,100.57
2705.00,100.57
2704.00,100.57
2703.00,100.57
2702.00,100.57
2701.00,100.57
2700.00,100.56
2699.00,100.56
2698.00,100.56
2697.00,100.56
2696.00,100.56
2695.00,100.56
2694.00,100.56
2693.00,100.57
2692.00,100.57
2691.00,100.58
2690.00,100.57
2689.00,100.57
2688.00,100.56
2687.00,100.56
2686.00,100.56
2685.00,100.57
2684.00,100.57
2683.00,100.57
2682.00,100.56
2681.00,100.56
2680.00,100.56
2679.00,100.56
2678.00,100.57
2677.00,100.57
